Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,0,1,11,0,15,58,13,16,16,5,7,129.0,0,0,0,1,1,0,18,0,8,8,7.0,13.105714285714283,8,8,7,13.105714285714283,10.8,1.4,1.74,1
3,13,1,16,0,15,26,13,10,10,18,20,150.0,0,0,0,1,1,0,34,0,5,8,5.0,13.5,5,5,5,14.4,9.4,-0.8,-3.12,1
4,4,1,14,1,15,79,13,9,10,0,2,100.0,0,0,0,1,1,0,34,0,10,16,10.5,11.846153846153848,10,11,11,12.0,12.7,3.7,-1.7,1
4,13,1,5,0,3,43,13,28,11,20,14,107.5,0,0,0,1,1,0,29,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
0,13,1,10,0,15,54,13,15,24,6,26,160.15000000000003,0,0,1,0,1,0,34,0,6,11,3.0,14.333333333333334,6,6,0,6.874999999999999,12.7,3.7,-1.7,0
4,4,1,3,0,6,43,13,8,8,0,1,140.0,0,0,1,1,1,0,34,0,10,16,6.0,12.666666666666666,9,11,3,12.0,16.2,0.3,-0.92,0
4,0,1,1,0,15,74,13,9,8,24,19,160.15000000000003,1,0,0,1,1,0,22,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,1
4,13,1,14,1,15,54,13,10,10,13,19,115.5,0,0,0,0,1,0,33,0,6,6,1.0,11.0,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,6,3,5,0,9,39,13,10,5,13,2,130.0,0,0,0,0,1,0,34,0,5,9,0.0,7.3999999999999995,5,9,0,6.874999999999999,10.8,1.4,1.74,0
0,6,1,11,0,9,54,13,10,8,24,21,140.0,0,0,0,1,1,0,34,0,7,7,7.0,15.2,8,8,8,16.575,13.9,-0.3,0.79,1
4,7,1,10,0,15,54,13,22,17,6,8,126.6,0,0,0,1,1,0,19,0,6,7,6.0,14.428571428571429,7,8,7,14.375,11.1,0.6,2.02,1
4,13,1,9,1,15,43,13,10,10,24,26,143.2,0,0,0,1,1,0,34,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,11.1,0.6,2.02,0
4,0,2,1,0,15,40,1,9,24,0,21,131.4,1,0,0,1,1,0,20,1,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,7.6,2.6,0.32,1
4,0,1,7,0,15,26,13,9,10,24,26,118.3,0,0,1,0,1,1,18,0,6,11,5.0,12.166666666666666,6,15,3,12.0,13.9,-0.3,0.79,0
4,16,1,0,0,16,54,13,15,24,0,20,140.0,0,0,0,1,1,0,21,0,6,12,5.0,12.142857142857142,6,11,5,11.666666666666666,13.9,-0.3,0.79,1
4,0,1,15,0,15,41,13,24,9,18,20,124.7,1,0,0,1,1,0,21,0,6,9,6.0,12.0,6,8,5,11.6,13.9,-0.3,0.79,1
3,13,2,8,0,15,39,13,9,10,0,21,140.0,0,0,0,1,1,0,34,0,5,10,3.0,11.666666666666666,5,7,4,12.75,9.4,-0.8,-3.12,1
0,13,1,5,0,15,54,13,10,10,18,21,150.0,1,0,0,1,1,0,34,0,6,9,0.0,7.3999999999999995,6,6,0,6.874999999999999,16.2,0.3,-0.92,0
4,2,2,10,0,15,13,13,16,16,0,2,115.6,1,0,0,1,1,0,21,0,6,10,6.0,11.875,6,8,5,12.0,11.1,0.6,2.02,1
4,2,2,15,0,15,39,13,10,10,17,21,123.4,1,0,0,1,1,0,30,0,6,16,2.0,10.0,6,15,3,11.333333333333334,7.6,2.6,0.32,0
4,7,1,7,0,15,76,13,24,9,9,10,117.1,1,0,0,1,1,0,20,0,7,7,6.0,13.833333333333334,6,7,5,13.0,8.9,1.4,3.51,0
4,0,1,4,0,15,31,13,9,9,24,21,113.9,1,0,0,1,1,0,18,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
4,0,1,15,0,15,47,13,16,16,5,7,128.7,0,0,0,1,1,0,19,0,6,7,6.0,14.428571428571429,6,6,6,12.5,8.9,1.4,3.51,1
4,2,3,11,0,15,57,13,16,16,6,8,132.9,1,0,0,1,1,0,18,0,7,8,5.0,14.2,7,9,6,12.4,12.4,0.5,1.79,0
4,13,1,9,1,15,67,13,24,9,0,10,123.0,0,0,0,1,1,0,27,0,5,8,4.0,11.5,5,9,3,10.333333333333334,12.7,3.7,-1.7,0
4,13,1,7,0,13,26,13,24,24,24,26,129.8,1,0,0,1,1,0,34,0,6,7,5.0,13.0,6,6,6,15.0,9.4,-0.8,-3.12,1
3,4,1,0,0,15,66,13,24,24,0,19,156.1,1,0,0,0,1,0,29,0,6,6,0.0,7.3999999999999995,6,8,0,6.874999999999999,15.5,2.8,-4.06,0
4,7,1,0,0,16,39,13,24,9,0,1,120.0,1,0,1,0,1,0,22,0,6,12,3.0,11.333333333333334,6,13,2,11.0,8.9,1.4,3.51,0
4,4,1,16,0,15,13,12,8,8,24,20,117.2,1,0,0,1,1,0,28,1,10,16,10.5,12.5,10,16,12,11.428571428571429,15.5,2.8,-4.06,1
4,13,1,10,0,12,43,13,24,24,13,8,107.0,1,0,0,1,1,0,30,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,0,2,11,0,15,45,13,24,24,17,8,128.4,1,0,0,1,0,0,18,0,7,7,7.0,13.471428571428572,8,9,8,13.944444444444445,16.2,0.3,-0.92,1
4,0,2,10,0,15,39,13,8,10,17,19,123.4,1,0,0,1,0,0,21,0,5,5,4.0,11.75,5,5,3,13.333333333333334,9.4,-0.8,-3.12,1
4,0,1,4,0,15,56,13,10,10,24,26,126.7,1,0,1,1,0,1,20,0,6,9,6.0,13.333333333333334,6,10,6,14.666666666666666,12.7,3.7,-1.7,1
4,17,1,11,0,15,29,13,10,10,6,8,123.0,1,0,0,1,0,1,21,0,8,8,8.0,13.105,8,8,8,13.105,9.4,-0.8,-3.12,1
3,13,1,9,1,6,43,13,9,10,19,26,137.2,0,0,1,0,0,0,32,0,5,5,0.0,7.3999999999999995,5,6,0,6.874999999999999,10.8,1.4,1.74,0
4,0,3,4,0,15,28,13,10,10,24,26,125.9,1,0,0,1,1,1,20,0,6,6,6.0,15.5,6,7,6,12.166666666666666,12.4,0.5,1.79,1
4,0,4,1,0,15,41,13,24,9,0,19,138.0,1,0,1,0,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,15.5,2.8,-4.06,0
4,9,1,10,0,15,43,1,24,24,24,19,128.2,0,0,1,0,1,0,18,1,6,6,4.0,11.25,6,7,3,12.333333333333334,8.9,1.4,3.51,0
4,4,1,9,1,15,39,13,10,15,24,1,126.5,1,0,0,0,1,0,23,0,10,16,10.5,11.0,10,16,11,11.363636363636363,7.6,2.6,0.32,0
4,0,1,15,0,15,14,13,24,24,6,8,112.4,1,0,0,1,1,0,20,0,6,10,6.0,12.333333333333334,6,9,4,13.0,12.4,0.5,1.79,1
3,4,2,8,0,15,43,13,10,10,24,26,109.0,1,0,0,1,0,0,34,0,9,16,8.0,11.375,5,11,5,11.8,9.4,-0.8,-3.12,1
4,2,1,0,0,15,33,13,16,16,5,7,100.0,0,0,0,1,1,0,27,0,10,16,10.5,12.22222222222222,10,15,12,12.384615384615383,15.5,2.8,-4.06,1
3,4,3,14,1,6,4,13,10,10,24,26,120.0,1,0,0,1,1,0,34,0,9,11,9.0,12.0,7,8,6,12.0,9.4,-0.8,-3.12,1
3,16,1,14,1,16,67,13,24,24,17,19,154.0,0,0,0,1,1,0,34,0,10,16,10.5,14.125,10,14,10,13.0,12.4,0.5,1.79,1
4,6,1,9,1,8,43,13,24,10,0,9,100.0,0,0,0,1,0,0,26,0,9,11,9.0,12.333333333333334,7,7,7,12.571428571428571,12.4,0.5,1.79,1
3,13,1,14,1,15,43,13,10,10,24,21,160.15000000000003,0,0,0,1,1,0,34,0,9,9,9.0,14.333333333333334,7,7,7,13.857142857142858,8.9,1.4,3.51,1
4,2,5,10,0,15,41,13,9,9,17,19,134.1,1,0,0,1,1,0,21,0,6,6,6.0,15.166666666666666,6,9,6,14.0,10.8,1.4,1.74,1
4,0,1,16,0,15,45,13,24,24,24,26,133.0,1,0,0,1,0,1,20,0,6,8,6.0,15.142857142857142,6,8,6,15.142857142857142,11.1,0.6,2.02,1
4,2,6,7,0,15,34,13,24,9,17,19,119.0,1,0,0,1,0,0,18,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
4,0,2,13,0,15,38,13,8,24,0,2,129.4,1,0,0,1,0,0,18,0,6,7,6.0,12.333333333333334,6,7,6,12.166666666666666,9.4,-0.8,-3.12,1
4,16,1,16,0,16,54,13,24,24,0,21,140.0,1,0,1,1,0,0,22,0,6,9,6.0,12.0,6,12,3,12.0,13.9,-0.3,0.79,0
4,4,1,16,0,15,80,13,15,24,0,1,160.15000000000003,0,0,0,1,0,0,19,0,6,7,6.0,15.0,6,8,6,15.625,12.4,0.5,1.79,1
4,0,1,1,0,15,64,13,16,15,0,7,131.6,1,0,0,1,0,0,21,0,10,12,8.0,13.875,10,13,9,12.7,8.9,1.4,3.51,0
4,2,3,7,0,15,29,13,24,9,17,19,117.4,1,0,0,1,0,1,18,0,6,6,6.0,12.5,6,6,6,13.833333333333334,16.2,0.3,-0.92,1
4,2,1,7,0,15,67,13,8,8,19,21,137.8,1,0,0,1,0,1,18,0,6,6,6.0,15.0,6,6,6,15.5,8.9,1.4,3.51,1
4,2,1,10,0,15,16,13,24,24,17,1,106.7,1,0,1,1,0,0,20,0,6,10,2.0,11.666666666666666,6,10,4,10.5,15.5,2.8,-4.06,0
4,0,1,11,0,15,69,13,9,10,6,10,156.9,0,0,0,1,0,1,18,0,7,10,7.0,14.668,8,8,8,14.63375,15.5,2.8,-4.06,1
4,0,2,7,0,15,39,13,24,28,24,26,124.8,1,0,0,1,0,1,20,0,6,7,5.0,12.8,6,6,6,12.333333333333334,12.4,0.5,1.79,1
4,0,1,13,0,15,27,13,24,24,8,9,115.1,1,0,0,1,0,0,19,0,6,10,6.0,10.833333333333334,6,7,6,12.142857142857142,11.1,0.6,2.02,1
4,0,1,4,0,15,70,13,16,16,8,7,146.7,1,0,0,1,0,0,18,0,6,6,6.0,13.666666666666666,6,6,5,14.0,12.7,3.7,-1.7,1
4,0,1,11,0,15,64,13,16,24,0,19,132.8,0,0,0,1,0,0,18,0,8,8,7.0,14.537142857142856,8,8,7,14.537142857142856,10.8,1.4,1.74,1
4,1,3,16,0,15,58,13,10,10,20,14,159.1,0,0,1,1,0,1,18,0,5,5,5.0,14.4,5,5,5,14.0,7.6,2.6,0.32,0
4,2,3,1,0,15,63,13,9,24,17,1,137.6,1,0,0,1,0,1,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.7,3.7,-1.7,1
4,2,1,7,0,15,49,13,24,9,24,26,124.0,0,0,0,1,0,1,19,0,6,6,6.0,13.166666666666666,6,6,6,13.833333333333334,11.1,0.6,2.02,1
4,13,1,11,0,15,26,13,16,16,5,7,149.0,0,0,0,0,1,0,34,0,6,15,2.0,11.5,7,9,0,6.874999999999999,15.5,2.8,-4.06,0
4,2,1,13,0,15,60,13,24,21,24,7,129.6,0,0,0,1,0,1,19,0,6,7,6.0,11.333333333333334,6,7,6,12.428571428571429,11.1,0.6,2.02,1
4,2,3,13,0,15,22,13,16,24,5,19,110.0,1,0,0,1,0,0,18,0,6,6,6.0,12.0,6,6,5,13.6,8.9,1.4,3.51,1
4,0,3,7,0,15,27,13,9,9,6,8,116.1,0,0,0,1,0,1,18,0,6,6,6.0,13.166666666666666,6,6,6,12.166666666666666,12.4,0.5,1.79,1
4,0,3,7,0,15,46,13,8,8,17,10,133.3,1,0,0,1,0,1,18,0,6,6,6.0,14.833333333333334,6,6,6,14.166666666666666,8.9,1.4,3.51,1
4,16,1,4,0,15,54,13,24,24,24,10,144.3,1,0,0,1,0,0,19,0,7,7,7.0,13.0,9,9,9,13.22222222222222,12.4,0.5,1.79,1
4,3,3,11,0,15,60,13,24,24,0,10,133.6,1,0,0,1,0,0,18,0,7,8,7.0,13.087142857142856,8,8,8,12.95,11.1,0.6,2.02,1
4,0,1,5,0,15,42,13,24,10,24,26,123.2,1,0,0,1,0,1,19,0,6,8,6.0,13.333333333333334,6,7,6,13.666666666666666,8.9,1.4,3.51,1
4,0,2,13,0,15,20,13,9,24,24,10,110.0,1,0,1,0,0,0,18,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,11.1,0.6,2.02,0
4,2,4,8,0,15,33,13,9,9,17,19,118.0,1,0,0,1,0,0,19,0,5,7,5.0,13.6,5,6,5,12.2,8.9,1.4,3.51,1
4,0,1,7,0,15,56,13,8,8,24,26,128.4,1,0,0,1,0,0,18,0,6,6,6.0,15.5,6,6,6,14.0,11.1,0.6,2.02,1
4,0,3,2,0,15,28,13,24,16,17,8,113.6,0,0,0,1,0,0,19,0,7,7,7.0,13.857142857142858,7,7,7,14.285714285714286,11.1,0.6,2.02,1
4,2,3,4,0,15,57,13,24,8,6,19,146.9,1,0,0,1,0,1,18,0,6,6,6.0,13.0,6,6,6,12.166666666666666,16.2,0.3,-0.92,1
4,0,4,7,0,15,58,13,24,16,0,21,129.7,1,0,0,1,0,0,20,0,4,4,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,0,1,13,0,15,18,13,24,24,24,1,109.1,1,0,1,0,0,1,22,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
4,2,2,2,0,15,15,13,9,8,17,21,107.1,1,0,0,1,0,1,18,0,7,8,7.0,12.142857142857142,7,9,6,13.666666666666666,11.1,0.6,2.02,1
4,2,1,11,0,15,46,13,9,8,24,26,129.2,0,0,0,1,0,1,18,0,7,7,7.0,14.145714285714286,8,9,8,13.627777777777778,11.1,0.6,2.02,1
4,0,1,11,0,15,80,13,16,20,6,8,154.1,0,0,0,1,0,0,18,0,7,7,7.0,14.45,8,9,8,14.144444444444444,11.1,0.6,2.02,1
4,0,1,2,0,15,58,13,9,16,0,1,147.2,0,0,0,1,0,0,18,0,7,7,7.0,15.714285714285714,7,7,7,15.0,11.1,0.6,2.02,1
4,15,1,4,0,15,33,13,24,24,0,1,120.8,1,0,0,1,0,0,18,0,6,6,6.0,14.5,6,6,6,12.833333333333334,12.4,0.5,1.79,1
4,0,1,14,1,15,29,13,28,10,24,14,121.3,1,0,0,1,0,0,25,0,6,6,6.0,12.833333333333334,6,6,6,12.833333333333334,7.6,2.6,0.32,1
4,0,1,8,0,15,57,13,9,9,24,26,127.0,1,0,0,1,0,1,18,0,5,10,5.0,12.0,5,8,4,11.6,13.9,-0.3,0.79,1
4,0,3,1,0,15,63,13,22,9,24,8,151.6,1,0,0,1,0,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,13.9,-0.3,0.79,1
4,0,2,13,0,15,43,13,9,9,24,26,106.0,1,0,0,1,0,1,20,0,6,7,6.0,12.571428571428571,6,7,6,13.285714285714286,12.4,0.5,1.79,1
4,3,4,7,0,15,17,13,24,24,24,26,111.6,1,0,0,1,0,1,21,0,6,6,6.0,12.5,6,6,6,11.5,11.1,0.6,2.02,1
4,2,3,10,0,15,33,13,24,16,0,8,117.3,1,0,0,1,0,0,18,0,6,8,6.0,14.0,6,9,5,14.0,8.9,1.4,3.51,1
4,2,1,2,0,15,36,13,24,24,17,21,121.4,1,0,0,1,0,0,18,0,7,8,7.0,11.571428571428571,7,9,6,13.166666666666666,11.1,0.6,2.02,0
4,0,3,4,0,15,41,13,24,16,24,21,126.1,1,0,0,1,0,1,18,0,6,6,6.0,15.833333333333334,6,6,6,15.333333333333334,11.1,0.6,2.02,1
4,0,4,11,0,15,64,13,9,9,0,19,137.0,1,0,0,1,0,0,18,0,8,8,8.0,14.25,8,8,8,14.25,9.4,-0.8,-3.12,1
4,4,1,10,0,15,52,13,16,9,6,19,120.8,0,0,0,1,0,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,15.5,2.8,-4.06,0
4,2,1,15,0,15,47,13,27,16,6,8,128.7,1,0,0,1,0,0,20,0,6,8,6.0,11.666666666666666,6,10,6,11.0,13.9,-0.3,0.79,0
4,13,1,13,0,3,43,13,28,28,20,22,118.0,0,0,0,1,0,0,34,0,6,12,0.0,7.3999999999999995,5,10,0,6.874999999999999,7.6,2.6,0.32,0
3,13,1,5,0,15,39,13,10,10,24,20,160.0,0,0,0,1,1,0,31,0,6,11,2.0,12.0,6,12,1,10.0,16.2,0.3,-0.92,0
3,13,1,6,0,15,13,13,10,10,13,19,150.0,1,0,0,1,1,0,34,0,5,6,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,2,3,6,0,15,49,13,16,16,6,1,125.4,1,1,0,1,1,0,19,0,5,10,3.0,13.333333333333334,5,9,4,10.75,8.9,1.4,3.51,0
4,16,1,5,0,16,67,13,16,24,5,10,150.0,0,0,0,0,1,0,22,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,0,1,8,0,15,33,13,8,24,6,2,114.5,1,0,0,1,1,0,19,0,5,5,5.0,13.8,5,7,5,12.4,9.4,-0.8,-3.12,1
4,0,1,8,0,15,11,1,16,16,24,26,107.0,0,0,1,0,0,0,19,1,5,14,0.0,7.3999999999999995,5,5,0,6.874999999999999,8.9,1.4,3.51,0
4,13,1,5,0,15,43,13,16,28,6,22,120.0,0,0,1,0,1,0,29,0,5,11,0.0,7.3999999999999995,5,6,0,6.874999999999999,9.4,-0.8,-3.12,0
4,0,3,11,0,15,63,13,10,8,24,19,134.8,1,0,0,1,0,0,18,0,7,7,6.0,14.016666666666666,7,7,6,14.016666666666666,7.6,2.6,0.32,1
4,0,1,13,0,15,58,13,8,28,24,26,133.6,1,0,0,1,0,0,18,0,6,9,5.0,11.4,6,8,5,10.8,9.4,-0.8,-3.12,1
4,0,1,1,0,15,18,13,10,10,24,10,129.0,1,0,1,0,0,1,23,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,0
3,13,1,9,1,15,78,13,24,24,10,17,128.4,0,0,0,1,0,0,34,0,5,12,5.0,10.4,5,11,5,12.0,12.4,0.5,1.79,1
4,2,1,8,0,15,22,13,9,9,24,26,122.2,0,0,0,1,0,0,19,0,5,11,3.0,10.666666666666666,5,9,4,10.25,11.1,0.6,2.02,1
4,2,6,11,0,15,58,13,24,9,0,1,129.9,0,0,0,1,0,1,20,0,7,7,7.0,13.914285714285713,8,8,8,14.10625,11.1,0.6,2.02,1
4,0,6,11,0,15,42,13,16,16,8,9,126.2,1,0,0,1,0,0,19,0,7,9,7.0,13.761111111111113,8,11,7,12.82375,15.5,2.8,-4.06,1
4,0,1,13,0,15,83,13,9,9,24,26,149.0,1,0,0,1,0,1,23,0,6,7,6.0,13.857142857142858,6,6,6,14.166666666666666,10.8,1.4,1.74,1
3,13,1,11,0,15,43,13,24,9,24,26,120.0,0,0,0,1,1,1,34,0,8,8,7.0,13.842857142857143,8,8,7,13.842857142857143,12.7,3.7,-1.7,1
4,0,3,7,0,15,54,13,24,27,0,9,128.1,1,1,0,1,1,0,21,0,6,6,5.0,11.8,6,9,0,6.874999999999999,16.2,0.3,-0.92,0
4,0,1,13,0,15,36,13,24,9,0,8,141.7,1,0,0,1,1,0,22,0,6,6,6.0,12.666666666666666,6,6,6,13.833333333333334,10.8,1.4,1.74,0
4,13,1,0,0,13,43,13,10,24,24,2,130.0,0,0,0,1,1,0,28,0,6,6,0.0,7.3999999999999995,6,6,0,6.874999999999999,11.1,0.6,2.02,0
4,1,4,6,0,15,18,13,9,10,0,20,113.3,1,0,0,1,1,0,23,0,5,7,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,0,1,7,0,15,11,13,28,8,20,8,105.9,0,0,0,1,1,0,20,0,6,11,4.0,10.75,6,13,2,10.0,7.6,2.6,0.32,0
4,3,2,6,0,15,47,13,24,15,17,1,122.7,1,0,0,1,1,0,18,0,5,7,5.0,12.6,5,9,3,13.25,13.9,-0.3,0.79,0
4,13,2,8,0,13,43,13,9,8,24,26,120.0,1,0,1,0,1,0,28,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,16,1,4,0,16,26,13,24,9,17,10,119.8,0,0,0,1,1,0,21,0,7,7,2.0,12.0,9,10,7,12.142857142857142,12.4,0.5,1.79,0
4,13,1,10,0,15,43,13,8,9,24,10,122.9,0,0,1,0,1,0,25,0,6,7,3.0,14.0,6,9,2,14.5,13.9,-0.3,0.79,0
4,16,1,16,0,16,78,13,24,24,17,1,160.0,1,1,0,0,1,0,19,0,6,6,6.0,14.0,6,11,6,13.5,12.4,0.5,1.79,0
4,0,4,11,0,15,37,13,24,24,0,2,125.2,1,0,0,1,1,1,18,0,7,7,7.0,14.682857142857143,8,9,8,15.055555555555555,12.4,0.5,1.79,1
4,13,1,6,0,9,39,13,24,8,13,14,143.4,0,0,0,1,1,0,29,0,3,3,0.0,7.3999999999999995,5,0,0,6.874999999999999,10.8,1.4,1.74,0
4,13,1,6,0,6,43,13,10,8,6,21,96.7,0,0,0,1,1,1,29,0,5,6,0.0,7.3999999999999995,5,7,0,6.874999999999999,12.4,0.5,1.79,0
4,3,1,15,0,15,48,13,9,9,0,19,126.9,0,0,0,1,1,0,20,0,6,7,6.0,13.857142857142858,6,7,5,12.8,16.2,0.3,-0.92,1
4,0,1,1,0,15,81,13,9,24,24,21,143.1,0,0,0,1,1,0,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,1
4,0,1,15,0,15,33,13,24,24,3,25,114.5,0,0,0,1,1,0,20,0,6,8,6.0,13.142857142857142,6,7,6,12.5,8.9,1.4,3.51,1
3,13,1,6,0,15,26,13,28,28,20,22,140.0,1,0,0,1,1,0,33,0,5,14,1.0,17.0,5,9,2,13.0,9.4,-0.8,-3.12,0
4,17,1,9,1,15,67,13,9,9,17,19,113.7,0,0,0,1,1,0,30,0,10,15,10.5,11.461538461538462,10,15,10,11.583333333333334,16.2,0.3,-0.92,1
4,0,1,0,0,15,64,13,24,9,10,11,143.5,0,0,1,1,1,0,18,0,6,6,5.0,15.0,6,8,4,14.5,8.9,1.4,3.51,1
4,0,1,11,0,15,49,13,8,8,24,26,126.8,0,0,0,1,1,1,19,0,7,9,7.0,14.244444444444444,8,12,8,12.233333333333333,15.5,2.8,-4.06,1
4,2,1,4,0,15,24,13,8,9,24,26,115.2,0,0,0,1,1,1,21,0,6,8,4.0,11.5,6,7,5,11.0,15.5,2.8,-4.06,0
4,13,2,12,0,15,39,13,9,9,0,19,100.0,0,0,0,1,1,1,25,0,7,7,2.0,10.0,7,7,0,6.874999999999999,15.5,2.8,-4.06,0
4,0,2,10,0,15,46,13,9,9,19,2,121.4,0,0,0,1,1,0,19,0,5,7,3.0,12.333333333333334,5,5,5,11.6,9.4,-0.8,-3.12,1
4,16,1,4,0,16,26,13,9,24,24,8,120.0,1,0,0,1,1,0,23,0,7,8,5.0,12.2,9,10,7,12.142857142857142,16.2,0.3,-0.92,0
4,2,2,4,0,15,34,13,8,8,24,10,129.9,1,0,0,1,1,1,19,0,6,6,6.0,13.666666666666666,6,7,5,13.2,12.4,0.5,1.79,1
4,0,1,1,0,15,66,13,16,15,5,19,151.1,1,0,0,1,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,9.4,-0.8,-3.12,1
4,13,1,0,0,15,13,13,9,10,24,20,120.0,0,0,1,0,1,0,31,0,6,15,1.0,11.0,6,10,0,6.874999999999999,16.2,0.3,-0.92,0
4,13,1,0,0,15,43,13,10,10,0,21,130.0,0,0,1,0,1,0,32,0,6,8,3.0,13.0,10,14,6,11.428571428571429,16.2,0.3,-0.92,0
4,15,2,11,0,15,36,13,15,8,0,26,119.0,1,0,0,1,0,1,19,0,8,12,7.0,12.599999999999998,8,12,7,12.599999999999998,10.8,1.4,1.74,1
4,17,1,7,0,12,26,13,28,28,20,22,122.0,1,0,0,1,0,0,34,0,10,11,10.0,12.2,10,12,9,12.333333333333334,7.6,2.6,0.32,1
4,15,6,7,0,15,47,13,8,0,20,22,129.7,1,0,0,1,0,0,21,0,6,6,6.0,13.166666666666666,6,6,6,13.0,7.6,2.6,0.32,1
4,4,2,13,0,15,13,13,10,10,24,21,112.5,1,0,0,1,0,1,34,0,7,16,6.0,11.0,7,9,7,11.0,9.4,-0.8,-3.12,1
4,0,1,11,0,15,47,13,9,9,0,21,136.0,0,0,0,1,0,1,19,0,7,7,7.0,14.014285714285714,8,8,8,15.35,13.9,-0.3,0.79,1
4,0,3,7,0,15,60,13,8,8,24,19,133.1,0,0,0,1,0,1,20,0,6,9,4.0,13.0,6,13,4,11.25,10.8,1.4,1.74,1
4,0,2,7,0,15,77,13,24,9,24,26,151.3,1,0,0,1,0,0,18,0,6,6,6.0,14.0,6,6,6,14.666666666666666,10.8,1.4,1.74,1
4,13,1,1,0,15,63,13,10,8,4,25,133.3,0,0,0,0,0,0,32,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,4,1,11,0,15,67,13,10,10,24,26,130.8,1,0,0,1,0,1,21,0,8,8,7.0,14.428571428571429,8,8,7,14.428571428571429,12.7,3.7,-1.7,1
4,6,1,14,1,9,54,13,10,22,24,1,140.0,0,0,0,0,0,0,26,0,5,9,0.0,7.3999999999999995,5,10,0,6.874999999999999,9.4,-0.8,-3.12,0
4,17,1,16,0,16,67,13,24,24,0,21,150.0,1,0,0,1,0,0,26,0,10,16,10.5,11.833333333333334,10,16,12,12.461538461538462,15.5,2.8,-4.06,1
3,16,1,9,1,16,39,13,24,10,0,26,130.0,0,0,0,0,0,0,21,0,5,12,3.0,11.333333333333334,5,10,1,13.0,15.5,2.8,-4.06,0
4,2,1,7,0,15,26,13,10,10,17,19,125.3,0,0,0,1,0,0,18,0,6,9,6.0,12.5,6,9,6,13.0,7.6,2.6,0.32,1
4,4,1,4,0,16,39,13,9,10,17,26,124.0,1,0,0,1,0,1,21,0,10,12,10.5,13.333333333333334,10,12,11,12.545454545454543,15.5,2.8,-4.06,1
4,2,1,10,0,15,37,13,9,9,19,21,124.4,0,0,0,1,0,1,19,0,6,6,6.0,13.0,6,6,6,14.0,13.9,-0.3,0.79,1
4,2,1,8,0,15,17,13,9,9,24,21,107.7,0,0,0,1,0,0,19,0,5,7,2.0,10.0,5,11,2,14.0,10.8,1.4,1.74,0
4,4,2,13,0,15,22,13,8,8,17,19,110.0,0,0,0,1,0,1,19,0,6,8,6.0,11.428571428571429,6,11,5,11.2,10.8,1.4,1.74,1
4,6,1,11,0,9,39,13,10,8,19,21,130.0,1,0,0,1,0,0,27,0,8,8,8.0,12.8875,8,8,8,12.8875,9.4,-0.8,-3.12,1
4,0,2,11,0,15,60,13,10,24,24,1,138.8,1,0,0,1,0,1,18,0,7,7,6.0,12.95,7,7,6,12.95,7.6,2.6,0.32,1
